,inf,e,s
2024-03-06,2.6287657731899468,0.4029564814814792,9.116365661628818
2024-03-07,2.636834816192363,0.7037611111111097,8.963984709247866
2024-03-08,2.684115663569752,0.7045657407407386,8.6723180425812
2024-03-09,2.695441211336819,0.6053703703703688,8.887132857396015
2024-03-10,2.70488833486979,0.6061749999999986,8.543799524062681
2024-03-11,2.695013247033942,0.6069796296296275,8.419990000253158
2024-03-12,2.7076820090480886,0.6077842592592573,8.209990000253159
2024-03-13,2.720806233738425,0.6085888888888871,8.409990000253158
2024-03-14,2.731459171210361,0.5658305555555536,8.539619629882788
2024-03-15,2.732586808508871,0.5230722222222193,8.475730740993898
2024-03-16,2.7303447763540074,0.5553138888888869,8.46263550289866
2024-03-17,2.727706141848201,0.5875555555555536,8.358191058454217
2024-03-18,2.7288295618604805,0.6197972222222212,7.8016434394065985
2024-03-19,2.7372969739832302,0.6520388888888888,7.738680476443634
2024-03-20,2.759203791136688,0.6592805555555552,7.850731758494916
2024-03-21,2.7727058514313425,0.6665222222222225,7.665205442705442
2024-03-22,2.78547637078738,0.6737638888888888,7.620760998260997
2024-03-23,2.7975795956610767,0.6810055555555561,7.464700392200393
2024-03-24,2.8090989378627267,0.5582472222222226,7.22227614977615
2024-03-25,2.8244210561502574,0.4354888888888899,7.206720594220594
2024-03-26,2.8298257892823035,0.3066383597883604,7.017038054538054
2024-03-27,2.845155588160386,0.17778783068783088,6.836229973729973
2024-03-28,2.863691851105414,0.17893730158730214,6.684007751507751
2024-03-29,2.880967964814814,0.21008677248677277,6.506229973729973
2024-03-30,2.8971267617209606,0.2412362433862434,6.256229973729973
2024-03-31,2.912309709072449,0.272385714285714,5.939563307063307
2024-04-01,4.10166207075117,0.3035351851851855,5.907182354682354
2024-04-02,4.196651561403316,0.33468465608465525,5.838729973729974
2024-04-03,3.881891788188416,0.36583412698412676,5.85539664039664
2024-04-04,3.705356645838541,0.3969835978835974,5.992789802789802
2024-04-05,3.2749006053666747,0.4281330687830689,6.246577681577681
2024-04-06,2.805869165413275,0.4592825396825395,6.256101491101491
2024-04-07,2.471520985800216,0.49043201058201014,6.172768157768158
2024-04-08,2.607519448510743,0.5215814814814816,5.8838792688792685
2024-04-09,2.70171616423496,0.5527309523809514,5.8811341708400535
2024-04-10,2.8094839415765374,0.5838804232804229,5.984573324279206
2024-04-11,2.8811490469595733,0.6150298941798935,5.99901776872365
2024-04-12,2.954512039993137,0.646179365079365,6.1379066576125405
2024-04-13,3.0111304587723486,0.6773288359788348,6.60827702798291
2024-04-14,3.0615402031723087,0.7084783068783063,6.705499250205134
2024-04-15,3.112556650987313,0.7396277777777769,6.548681068386951
2024-04-16,3.1506585302193386,0.7707772486772484,6.682014401720283
2024-04-17,3.1780326177559464,0.801926719576719,6.771366253572135
2024-04-18,3.212283029161285,0.7430761904761898,6.569282920238802
2024-04-19,3.249694900066712,0.6842256613756597,6.215473396429279
2024-04-20,3.263965328438433,0.6253751322751322,6.15158450754039
2024-04-21,3.276200926492318,0.5665246031746021,6.0640845075403895
2024-04-22,3.2867165729839543,0.5076740740740728,6.114084507540389
2024-04-23,3.2906411138405143,0.4488235449735436,6.360380803836686
2024-04-24,3.303436119068973,0.38997301587301525,6.572603026058909
2024-04-25,3.276235687393385,0.331122486772486,6.689053242509124
2024-04-26,3.2782311424077224,0.2722719576719559,6.846250212206095
2024-04-27,3.2798773321257872,0.21342142857142843,7.359583545539428
2024-04-28,3.2812116778293228,0.4212375661375658,7.435509471465354
2024-04-29,3.2594549309469625,0.6290537037037023,7.749398360354244
2024-04-30,3.2431072636908858,0.8368698412698397,8.092731693687576
2024-05-01,2.791884567311861,0.8046859788359786,8.129961130917014
2024-05-02,2.7825969280017246,0.7725021164021157,8.393218706674588
2024-05-03,2.7023985426891883,0.7403182539682529,8.663589077044959
2024-05-04,2.666335127931503,0.674801058201056,9.05247796593385
2024-05-05,2.647925701395757,0.6092838624338617,8.960356753812636
2024-05-06,2.6543167050214507,0.5437666666666647,9.160789654245537
2024-05-07,2.629318164520764,0.5679055555555532,9.215551559007443
2024-05-08,2.659339767918685,0.5420444444444446,9.448884892340775
2024-05-09,2.6710945508009534,0.5745166666666659,9.642582371332372
2024-05-10,2.665402249185421,0.6069888888888881,9.655935197843093
2024-05-11,2.662984169115927,0.6394611111111095,9.698157420065314
2024-05-12,2.6620653733648614,0.6719333333333308,9.48010186450976
2024-05-13,2.6790785036500058,0.7044055555555548,9.115022499430394
2024-05-14,2.7036034272845577,0.7368777777777762,8.92168916609706
2024-05-15,2.7342627560717188,0.7560166666666648,9.003507347915242
2024-05-16,2.7651562021011418,0.7751555555555552,8.763031157439052
2024-05-17,2.801295449473028,0.7942944444444437,8.857012638920533
2024-05-18,2.842582018259108,0.8134333333333323,9.014651527809423
2024-05-19,2.880360629765873,0.8325722222222209,9.038461051618947
2024-05-20,2.9395703803252475,0.8517111111111095,9.327349940507835
2024-05-21,2.988543254973208,0.8708499999999999,9.42040549606339
2024-05-22,3.0309482673081054,0.8899888888888885,9.564849940507834
2024-05-23,3.0655210751350865,0.9429222222222213,9.601886977544872
2024-05-24,3.111467370501378,0.9445055555555548,9.687644553302448
2024-05-25,3.1596403777778064,1.001088888888888,9.795599098756991
2024-05-26,3.20409827033416,1.0576722222222212,9.767358358016253
2024-05-27,3.250203918675349,1.1142555555555544,9.456941691349586
2024-05-28,3.3020669615566947,1.1708388888888885,9.647682432090328
2024-05-29,3.353192686141074,1.2274222222222217,9.690460209868105
2024-05-30,3.399636190041568,1.284005555555555,9.661571320979217
2024-05-31,3.440026317657873,1.3405888888888882,9.761036561620926
2024-06-01,5.033403801243142,1.3438388888888886,9.675755176339543
2024-06-02,5.036221360691767,1.3470888888888881,9.599502453027993
2024-06-03,5.065185740862233,1.3503388888888868,9.089502453027993
2024-06-04,5.068311959367848,1.3535888888888863,9.048669119694662
2024-06-05,5.192843386763212,1.3568388888888867,8.82026002878557
2024-06-06,5.2939858111912494,1.3600888888888871,8.72026002878557
2024-06-07,5.300319313966874,1.3633388888888867,8.52966173818728
2024-06-08,5.303926084464163,1.366588888888887,8.310830569356112
2024-06-09,5.306466559094785,1.3698388888888866,8.112292557660204
2024-06-10,5.281954053364513,1.373088888888887,8.150070335437983
2024-06-11,5.235080014008267,1.3763388888888874,8.323064162598476
2024-06-12,5.175905686578663,1.379588888888887,8.411060194344508
2024-06-13,5.103073490599976,1.3828388888888874,8.435643527677842
2024-06-14,5.02688513153906,1.386088888888887,8.316893527677841
2024-06-15,4.94695982542468,1.3859740740740731,8.318480829265143
2024-06-16,4.877016835880467,1.3858592592592576,8.344076067360382
2024-06-17,4.808286321893562,1.385744444444443,8.33296495624927
2024-06-18,4.752924708780933,1.4162055555555542,8.222438640459796
2024-06-19,4.668859172955751,1.422527777777776,7.90577197379313
2024-06-20,4.604976260819159,1.4433333333333316,7.759307327328483
2024-06-21,4.545672605147942,1.4496555555555544,7.661529549550705
2024-06-22,4.491369552525913,1.4318388888888878,7.5705039085250645
2024-06-23,4.441509216556354,1.4333333333333318,7.530301888323043
2024-06-24,4.370852414479625,1.4203444444444422,7.470024110545267
2024-06-25,4.303779620730439,1.4508055555555535,7.644098184619341
2024-06-26,4.242465261900363,1.5174749999999992,7.490625962397118
2024-06-27,4.176903054925565,1.6388592592592577,7.540625962397118
2024-06-28,4.123625230152703,1.6339166666666651,7.433959295730451
2024-06-29,4.0742981235517295,1.63541111111111,7.102848184619341
2024-06-30,4.028309621103146,1.5934555555555558,7.193534459129144
2024-07-01,2.3377007134558414,1.5918317204301067,7.036391601986287
2024-07-02,2.5143682301376646,1.6095189964157681,6.95894062159413
2024-07-03,2.5628178768935643,1.627206272401434,7.018183045836555
2024-07-04,2.559948758503198,1.746276881720429,7.10055484070835
2024-07-05,2.707005246257753,2.171911379928315,7.145072384567999
2024-07-06,2.7674893115755594,2.1823569892473103,7.130786670282284
2024-07-07,2.809593558087428,2.2048720430107513,7.138051627547242
2024-07-08,2.8421160203377958,2.145314874551972,7.185189674685288
2024-07-09,3.013017354428516,2.1581743727598557,7.181654321149936
2024-07-10,3.1593296555581167,2.1517227598566304,7.087209876705491
2024-07-11,3.313126262862257,2.1742378136200697,6.976716049544998
2024-07-12,3.426763675451456,2.2933084229390683,7.420466049544998
2024-07-13,3.544196565951729,2.5330734767025067,7.394771605100553
2024-07-14,3.6496170936658183,2.4445496415770576,7.646854938433886
2024-07-15,3.844692655072136,2.39947580645161,7.748243827322775
2024-07-16,3.922252034833152,2.3592297491039425,7.476815255894204
2024-07-17,3.9860472553563007,2.290017025089605,7.421259700338648
2024-07-18,4.025214734269482,2.377707078853044,7.573452682794788
2024-07-19,4.019034124061816,2.426774910394263,7.598452682794788
2024-07-20,4.020862772679724,2.410667741935481,7.4893617737038785
2024-07-21,4.02193227681937,2.3704216845878108,7.489361773703879
2024-07-22,3.9867311879029006,2.4025922939068103,7.584554081396187
2024-07-23,3.9633656026876554,2.4009684587813593,7.653760430602535
2024-07-24,3.960356750968696,2.4669335125448013,7.672371541713646
2024-07-25,3.950898672329808,2.6246263440860194,7.46820487504698
2024-07-26,3.944451581133012,3.0237080645161276,7.454315986158092
2024-07-27,3.9450183427643255,3.178987007168458,7.165427097269203
2024-07-28,3.9464806141589617,3.334265949820786,7.32283450467661
2024-07-29,3.951778555157856,3.385747670250894,7.5635752454173515
2024-07-30,3.951316472607647,2.8337571684587806,7.557325245417351
2024-07-31,3.9607714566589727,4.734277777777775,7.753621541713647
2024-08-01,3.800554606265168,5.495776143790842,7.701660757399922
2024-08-02,3.72486597875706,5.251487472766881,7.83075166649083
2024-08-03,3.5999998357444665,5.232495098039212,7.853657649396813
2024-08-04,3.527490383572961,5.189363834422656,7.86330677220383
2024-08-05,3.662632589136817,5.001399237472764,8.019497248394307
2024-08-06,3.7637960011045046,5.10310130718954,8.241719470616529
2024-08-07,4.100823357678528,5.126025599128541,8.579682433579494
2024-08-08,4.332472721046941,4.28924903636668,8.717662231559292
2024-08-09,4.505158993904439,3.55215196078431,8.769416617524202
2024-08-10,4.670062189525572,3.46979847494553,8.85608328419087
2024-08-11,4.806749467361051,3.4991116557734196,8.484654712762298
2024-08-12,4.887431633130313,3.51175816993464,8.541599157206743
2024-08-13,4.911748952015265,3.4909046840958604,8.499174914782499
2024-08-14,4.937702999740026,3.50705119825708,8.604576149350402
2024-08-15,4.934809561129925,3.542197712418301,9.037909482683736
2024-08-16,4.950554898771118,3.67734422657952,9.223687260461512
2024-08-17,4.981699213206846,3.7974907407407406,9.320115831890083
2024-08-18,5.00076660627771,3.680137254901962,9.967338054112306
2024-08-19,5.034438875883235,3.6577837690631805,10.175181191367209
2024-08-20,5.086301878415592,3.652930283224401,10.161847858033875
2024-08-21,5.107985577994599,3.648076797385621,10.085458969144986
2024-08-22,5.128859804682107,3.5532233115468417,9.947363731049746
2024-08-23,5.1516259916721205,3.4983698257080613,9.970974842160858
2024-08-24,5.183362843497759,3.441516339869282,10.100141508827525
2024-08-25,5.212323094242281,3.4419961873638316,10.115419286605304
2024-08-26,5.23344348496647,3.433809368191721,10.220974842160858
2024-08-27,5.241328213367641,3.486455882352942,10.083937805123822
2024-08-28,5.232385784475432,3.534102396514161,10.047641508827526
2024-08-29,5.215089276012625,3.556748910675381,9.945558175494194
2024-08-30,5.194390989790607,3.5293954248366024,9.820690450626467
2024-08-31,5.184630651117348,3.4645419389978223,10.147651234940192
2024-09-01,5.29568911426823,3.444688453159042,10.338762346051304
2024-09-02,5.312760251949575,3.433168300653593,10.518603615892573
2024-09-03,5.2597361947283146,3.4499814814814833,10.608603615892575
2024-09-04,5.308628497458355,3.435127995642702,10.45915917144813
2024-09-05,5.374754823275386,3.2702745098039223,10.290640652929612
2024-09-06,5.455560600110132,3.1954210239651424,10.280085097374057
2024-09-07,5.559365829734665,2.9715675381263633,10.301196208485168
2024-09-08,5.63549893233935,2.949047385620913,10.474441822520255
2024-09-09,5.696907284656223,2.9418605664488027,10.696108489186921
2024-09-10,5.751293964716383,2.938507080610023,10.459203727282159
2024-09-11,5.801637347644201,3.2144869281045736,10.360989441567872
2024-09-12,5.858739777144064,3.4113001089324637,10.195080350658781
2024-09-13,5.892262895180486,3.506446623093683,10.410512449424212
2024-09-14,5.921565149131088,3.301593137254904,10.330512449424214
2024-09-15,5.946032205893933,3.3367396514161234,10.00917911609088
2024-09-16,5.979746737983554,3.291886165577343,9.846083877995644
2024-09-17,6.00453302484086,3.3836993464052343,9.307194989106755
2024-09-18,6.034356017619336,3.3671791938997844,9.506018518518518
2024-09-19,6.053923713747065,3.357325708061004,9.49861111111111
2024-09-20,6.076911439018334,3.3424722222222245,9.377976190476192
2024-09-21,6.0971385704261065,3.317472222222224,9.511309523809524
2024-09-22,6.114698134307525,3.3273028265107234,9.326865079365081
2024-09-23,6.128943696872615,3.322133430799221,9.035198412698414
2024-09-24,6.152136886389535,3.3619640350877216,8.985198412698415
2024-09-25,6.173416571480691,3.3684613060428896,8.90186507936508
2024-09-26,6.176616012427251,3.43162524366472,8.742605820105819
2024-09-27,6.191595935239001,3.394789181286548,8.718161375661374
2024-09-28,6.204728045825086,3.3712864522417174,8.584828042328041
2024-09-29,6.2176148316823525,3.366117056530217,8.631917989417989
2024-09-30,6.217984749091749,3.3259476608187155,8.391766474266474
2024-10-01,7.085188666581338,3.2707782651072144,8.128274410774411
2024-10-02,7.114803943243643,3.3172755360623842,7.761210918710918
2024-10-03,7.184367709496804,3.3404394736842127,7.565655363155363
2024-10-04,7.152650747267695,3.300270077972711,7.5112902837902835
2024-10-05,7.134318233511777,3.2601006822612106,7.639808802308803
2024-10-06,7.11972430801575,3.2499312865497103,7.44897546897547
2024-10-07,7.147473677679042,3.249761890838209,7.313261183261184
2024-10-08,7.162215832275339,3.319592495126707,7.150165945165946
2024-10-09,7.159018977940605,3.3494230994152066,6.866832611832612
2024-10-10,7.183931736051963,3.372587037037036,6.885165945165946
2024-10-11,7.217634853778208,3.369084307992205,7.166118326118326
2024-10-12,7.24885660322218,3.3289149122807045,7.074451659451659
2024-10-13,7.274728509644974,3.328745516569204,6.8466738816738815
2024-10-14,7.297178787381335,3.3335761208577015,6.720007215007215
2024-10-15,7.314959007021822,3.3434067251462007,6.7814886964886965
2024-10-16,7.32636653071961,3.3632373294347007,7.173155363155363
2024-10-17,7.346557522128203,3.3980679337231985,7.23982202982203
2024-10-18,7.355061612599387,3.3878985380116973,7.037322029822031
2024-10-19,7.35974298937814,3.377729142300197,7.133618326118326
2024-10-20,7.363544056684335,3.397559746588695,7.24647546897547
2024-10-21,7.368737232700049,3.4273903508771957,7.098856421356421
2024-10-22,7.386811505373462,3.419720955165694,7.118856421356422
2024-10-23,7.399042460499471,3.412051559454193,7.1771897546897545
2024-10-24,7.45152376091576,3.4268821637426923,7.161911976911977
2024-10-25,7.502830949599436,3.416712768031192,7.211911976911977
2024-10-26,7.557575007097616,3.4065433723196907,7.734134199134199
2024-10-27,7.607614936437932,3.3963739766081886,7.979134199134199
2024-10-28,7.67475457659171,3.391204580896688,8.282164502164502
2024-10-29,7.721456046124028,3.416035185185188,8.101741221741223
2024-10-30,7.813500777807125,3.408365789473687,7.87022607022607
2024-10-31,7.89512569028167,3.4006963937621855,7.762607022607023
2024-11-01,10.808653254820763,3.3805269980506853,7.6528848003848005
2024-11-02,10.797470362876842,3.3653576023391834,7.575107022607023
2024-11-03,10.78628747093292,3.355188206627683,7.82113876863877
2024-11-04,10.615158997204622,3.3150188109161807,7.768281625781626
2024-11-05,10.642809331855648,3.309849415204681,7.751614959114959
2024-11-06,10.615375194060928,3.304680019493179,7.744736652236653
2024-11-07,10.478233620339685,3.284510623781679,7.755054112554112
2024-11-08,10.360836504695047,3.264341228070178,7.905980038480039
2024-11-09,10.21445773749577,3.270838499025343,7.888572631072631
2024-11-10,10.097288567370663,3.2773357699805095,7.668334535834536
2024-11-11,10.05255747800995,3.283833040935675,7.825001202501202
2024-11-12,10.01257171228898,3.293663645224173,7.856945646945647
2024-11-13,9.970184510080506,3.3434942495126734,7.9479260391025095
2024-11-14,9.932584504442175,3.3733248538011713,8.184222335398806
2024-11-15,9.863394264744596,3.408155458089671,7.881444557621028
2024-11-16,9.79436432125302,3.40965272904484,7.757635033811505
2024-11-17,9.733405513357832,3.4228166666666695,8.039182652859123
2024-11-18,9.687437717607327,3.4781900462963,8.181775245451716
2024-11-19,9.642330844659526,3.6410634259259282,8.245108578785048
2024-11-20,9.596417193973917,3.876936805555558,8.441212474888946
2024-11-21,9.56107496027914,4.124310185185187,8.538135551812022
2024-11-22,9.547115363711251,4.703969279100538,8.844087932764404
2024-11-23,9.525402606699927,4.591723611111116,8.81186571054218
2024-11-24,9.504559462686402,4.546430324074076,9.18686571054218
2024-11-25,9.479461369852972,4.4638037037037055,8.93686571054218
2024-11-26,9.442059437673048,4.127843750000006,8.85125964993612
2024-11-27,9.415576487161143,3.871550462962965,8.823229346905817
2024-11-28,9.38678691409257,3.8269238425925955,8.987911886588357
2024-11-29,9.359382831877795,3.8652972222222246,9.12624521992169
2024-11-30,9.331841141272369,3.8226706018518533,9.18624521992169
2024-12-01,8.979508868914273,3.8030439814814843,9.532078553255023
2024-12-02,8.972740219798482,3.763417361111114,9.672078553255023
2024-12-03,8.993138019451587,3.7787907407407433,9.649856331032801
2024-12-04,8.972637542206876,3.8041641203703715,9.657157918334388
2024-12-05,9.11005517513764,3.826204166666672,9.56965791833439
2024-12-06,9.216976189675847,3.809910879629637,9.65210558339075
2024-12-07,9.31717465243158,3.793617592592602,9.557661138946305
2024-12-08,9.392219145707267,3.770657638888892,9.479883361168527
2024-12-09,9.4892413872784,3.7460310185185195,9.458124101909268
2024-12-10,9.524884906093638,3.74640439814815,9.436827805612971
2024-12-11,9.560969300022974,3.74177777777778,9.400531509316675
2024-12-12,9.62041642312593,3.732926851851854,9.267793414078579
2024-12-13,9.693504384902782,3.7340759259259277,9.083479688588382
2024-12-14,9.753130206396804,3.720225000000003,9.005701910810608
2024-12-15,9.804739761992602,3.706374074074076,9.01514635525505
2024-12-16,9.85066897737505,3.6875231481481503,9.032289212397908
2024-12-17,9.894734354523976,3.688672222222224,8.720384450493146
2024-12-18,9.933833557034808,3.756487962962968,8.451402969011664
2024-12-19,9.962578286367725,3.8659703703703725,8.469180746789442
2024-12-20,9.98700156576902,3.832119444444446,8.12736256497126
2024-12-21,10.015943290518084,3.7632685185185197,7.95710615471485
2024-12-22,10.041222287302856,3.707750925925925,7.746987107095803
2024-12-23,10.07616227894055,3.68556666666667,7.73425983436853
2024-12-24,10.124982482051612,3.6667157407407425,7.414815389924085
2024-12-25,10.171054823347909,3.637864814814817,7.153704278812975
2024-12-26,10.212567468254356,3.6390138888888908,6.995262720371415
2024-12-27,10.247839979446027,3.626829629629631,6.891474841583537
2024-12-28,10.269647201457811,3.614645370370373,6.817863730472426
2024-12-29,10.289542047620484,3.602461111111113,7.173816111424808
2024-12-30,10.317011010288004,3.5923601851851865,7.3038161114248075
2024-12-31,10.340162697619077,3.5822592592592617,6.9808994447581405
2025-01-01,11.315382258903789,3.572158333333337,7.215899444758141
2025-01-02,11.321373214704014,3.5620574074074103,7.056375635234331
2025-01-03,11.33917391719975,3.5519564814814837,6.941931190789886
2025-01-04,11.347826182076286,3.541855555555559,7.276190450049146
2025-01-05,11.352819071905143,3.5317546296296323,7.483557599807599
2025-01-06,11.351120620979438,3.5216537037037057,7.525476791726792
2025-01-07,11.356353495069692,3.542802777777779,7.346078643578644
2025-01-08,11.358071614534236,3.608951851851854,7.282937617937618
2025-01-09,11.365161787973214,3.671767592592597,7.43529452029452
2025-01-10,11.49667994844608,3.601250000000002,7.45242414992415
2025-01-11,11.602218096081767,3.5740657407407452,7.450043197543198
2025-01-12,11.69007991910882,3.5785481481481494,7.716709864209864
2025-01-13,11.751955568268,3.584697222222224,7.537315924815926
2025-01-14,11.799703542431832,3.5958462962962976,7.4639825914825915
2025-01-15,11.851052182704535,3.6219953703703727,7.468085155585156
2025-01-16,11.885559118252925,3.6464777777777755,7.5561803936803935
2025-01-17,11.91708965292402,3.6492935185185207,7.587013727013727
2025-01-18,11.945059039296533,3.625442592592596,7.34423594923595
2025-01-19,11.970029563943928,3.736591666666669,7.74173594923595
2025-01-20,11.997014550043003,3.6937407407407425,7.890624838124838
2025-01-21,12.016593658837886,3.658889814814817,8.018680393680393
2025-01-22,12.03038628243167,3.613372222222222,8.273225848225849
2025-01-23,12.028168745808951,3.591187962962966,8.390747215747217
2025-01-24,12.007335898621664,3.58233703703704,8.758268583268583
2025-01-25,11.983796831966313,3.57015277777778,9.335649535649537
2025-01-26,11.962028478129366,3.557968518518522,9.57872312872313
2025-01-27,11.951084374050376,3.5457842592592623,9.612519425019425
2025-01-28,11.95104910227474,3.529433333333336,9.166567044067046
2025-01-29,11.965619581368452,3.51308240740741,8.932400377400377
2025-01-30,11.980492721290998,3.4792314814814835,8.949434691125868
2025-01-31,11.9884186238137,3.440380555555558,8.738879135570311
2025-02-01,13.028290386664956,3.388196296296301,8.748402945094123
2025-02-02,13.027707580586275,3.4226787037037063,9.10506961176079
2025-02-03,12.95902048949499,3.3938277777777808,8.75831035250153
2025-02-04,12.981276008569782,3.3649768518518535,8.607065141773559
2025-02-05,12.997263833910829,3.3661259259259273,8.588650223358643
2025-02-06,13.02451911650472,3.3522750000000023,8.772122445580864
2025-02-07,13.0740469904968,3.3384240740740765,8.779906328364746
2025-02-08,13.114964908695342,3.31957314814815,8.73634572230414
2025-02-09,13.146660443721167,3.3207222222222246,8.780327203785621
2025-02-10,13.23933066883709,3.301871296296299,8.759525198773092
2025-02-11,13.207218160227212,3.3130203703703724,8.430113434067207
2025-02-12,13.16468906307081,3.314169444444448,8.47172959568337
2025-02-13,13.131449530407874,3.320318518518521,8.4331331044553
2025-02-14,13.11943585145696,3.2864675925925946,8.430434049124665
2025-02-15,13.097717847626086,3.2842833333333363,8.401862620553237
2025-02-16,13.078627960938052,3.2820990740740763,8.441862620553236
2025-02-17,13.07933698155246,3.279914814814818,8.552827532833938
2025-02-18,13.07826248528244,3.281063888888892,8.318105310611717
2025-02-19,13.10091034930961,3.2822129629629657,8.3019436944501
2025-02-20,13.11925424480674,3.30836203703704,8.576864329370734
2025-02-21,13.130108985174676,3.2970111111111144,8.38671281421922
2025-02-22,13.125636562582708,3.293304166666668,8.32196922447563
2025-02-23,13.121492779634549,3.292097222222223,8.348892301398706
2025-02-24,13.125627935024683,3.2908902777777786,7.713892301398706
2025-02-25,13.133883384281,3.3196833333333347,7.458865846372252
2025-02-26,13.137345870543404,3.3800291666666684,7.486379073885479
2025-02-27,13.141597892790571,3.4753750000000005,7.554712407218813
2025-02-28,13.143513448965509,3.4723875000000053,7.704712407218812
2025-03-01,13.73044519907056,3.4610666666666683,8.07059476015999
2025-03-02,13.72981513844496,3.445262037037038,8.161705871271101
2025-03-03,13.736917314704684,3.4244574074074094,8.3367058712711
2025-03-04,13.745780473146974,3.4111527777777804,8.013372537937766
2025-03-05,13.754952378999011,3.3978481481481495,8.430872537937766
2025-03-06,13.774601878431053,3.4070435185185195,8.441758271541554
2025-03-07,13.792384208321902,3.39623888888889,8.479365109148391
2025-03-08,13.75609383943592,3.380434259259262,8.51464288692617
2025-03-09,13.727727983496688,3.3846296296296314,8.927738125021408
2025-03-10,13.669763363278715,3.4258250000000015,8.980052939836222
2025-03-11,13.61259815928376,3.5221870370370425,9.250654791688074
2025-03-12,13.586708891549804,3.986501455026464,9.550894026137835
2025-03-13,13.58384729513178,4.374188888888893,9.830305790843717
2025-03-14,13.656417049566604,4.130256400966186,9.968279647052867
2025-03-15,13.696457436721357,3.8429277777777804,10.27020947161427
2025-03-16,13.731406142145744,3.898686111111112,10.655472629509008
2025-03-17,13.821939578700745,3.9311111111111163,10.742972629509008
2025-03-18,13.903908441984626,3.927020959595959,10.870055962842342
2025-03-19,14.000255868903956,4.015961111111112,10.995202161672749
2025-03-20,14.092996026981552,4.092148015873016,11.156060747531336
2025-03-21,14.173238390417096,4.079477777777778,11.210000141470731
2025-03-22,14.24341260673071,4.072236111111112,11.052857284327873
2025-03-23,14.307424450609386,4.088994444444445,11.373690617661206
2025-03-24,14.38182815276179,4.096752777777778,11.494145163115752
2025-03-25,14.44739025215845,4.178261111111111,11.228589607560195
2025-03-26,14.46335607278282,4.3050283068783095,11.281446750417338
2025-03-27,14.47043851552435,4.4255455026455,11.316305138216903
2025-03-28,14.469225000037255,4.435348412698407,11.221662281074044
2025-03-29,14.466148024883667,4.414913227513227,11.13499561440738
2025-03-30,14.46250650295341,4.410430423280426,11.22249561440738
2025-03-31,14.453864074221922,4.427114285714286,10.97249561440738
2025-04-01,14.700984624919665,4.4528648148148156,10.835987677899444
2025-04-02,14.525972458021316,4.604839153439154,10.664074097652529
2025-04-03,14.544209232690136,4.800444942783313,10.568976058436844
2025-04-04,14.473028061584586,4.864595349484823,10.282565802026587
2025-04-05,14.43458726027182,4.876214757303891,10.173322104547594
2025-04-06,14.408718536156831,4.89605079365079,10.30526654899204
2025-04-07,14.425767624418716,4.956234656084661,10.232349882325373
2025-04-08,14.523492238451304,5.053618518518518,9.953778453753944
2025-04-09,14.599574665270003,5.325200082101808,9.855630305605795
2025-04-10,14.650860280678614,5.449277471456417,9.470213638939128
2025-04-11,14.69644431905109,5.529255820105826,9.105062123787613
