price,available,advertisers_qty,type,timestamp,curr_from,curr_to,source
10.70000,2416.57000,3,bid,2024-08-11 03:24:08,BOB,USD,binance
10.51000,479.96000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
10.50000,1900.00000,3,bid,2024-08-11 03:24:08,BOB,USD,binance
10.40000,1284.52000,2,bid,2024-08-11 03:24:08,BOB,USD,binance
10.32000,18294.56000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
10.12000,38727.09000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
10.10000,626.83000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
10.00000,1700.00000,7,bid,2024-08-11 03:24:08,BOB,USD,binance
9.99000,100.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
9.90000,3847.38000,2,bid,2024-08-11 03:24:08,BOB,USD,binance
9.50000,19985.05000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
9.10000,39895.76000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
9.00000,1183.05000,3,bid,2024-08-11 03:24:08,BOB,USD,binance
8.63000,95.63000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
8.50000,2000.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
8.38000,2000.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
8.20000,400.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
8.00000,1115.90000,3,bid,2024-08-11 03:24:08,BOB,USD,binance
7.80000,10754.85000,2,bid,2024-08-11 03:24:08,BOB,USD,binance
7.52000,14454.70000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
7.50000,199.95000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
7.30000,89.83000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
7.25000,4882.59000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
7.20000,3000.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
7.15000,7015.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
7.01000,251.57000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
7.00000,9285.72000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
6.97000,18457.12000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
6.96000,20000.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
6.90000,100.00000,1,bid,2024-08-11 03:24:08,BOB,USD,binance
10.89000,99.80000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
10.90000,802.40000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
10.91000,819.19000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
10.95000,120.02000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
10.99000,92.16000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
11.00000,499.05000,2,ask,2024-08-11 04:24:07,USD,BOB,binance
11.09000,99.80000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
11.20000,116.76000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
11.36000,99.80000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
11.50000,390.29000,2,ask,2024-08-11 04:24:07,USD,BOB,binance
11.72000,20.93000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
11.80000,244.87000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
12.20000,212.66000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
12.30000,349.30000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
12.40000,574.59000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
12.50000,314.32000,2,ask,2024-08-11 04:24:07,USD,BOB,binance
12.80000,384.52000,2,ask,2024-08-11 04:24:07,USD,BOB,binance
12.85000,115.27000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
12.88000,65.64000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
12.91000,91.29000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
12.95000,178.56000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.00000,4548.00000,3,ask,2024-08-11 04:24:07,USD,BOB,binance
13.10000,680.49000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.16000,110.64000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.20000,1099.28000,2,ask,2024-08-11 04:24:07,USD,BOB,binance
13.30000,99.80000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.40000,7598.30000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.46000,11.88000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.48000,451.39000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.60000,100.79000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.68000,499.00000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.72000,215.47000,2,ask,2024-08-11 04:24:07,USD,BOB,binance
13.80000,3554.41000,5,ask,2024-08-11 04:24:07,USD,BOB,binance
13.81000,514.87000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.83000,558.21000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
13.85000,56.96000,1,ask,2024-08-11 04:24:07,USD,BOB,binance
10.79000,115.29000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
10.75000,3842.22000,2,bid,2024-08-11 04:24:07,BOB,USD,binance
10.72000,1500.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
10.51000,479.96000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
10.50000,1877.72000,3,bid,2024-08-11 04:24:07,BOB,USD,binance
10.40000,1284.52000,2,bid,2024-08-11 04:24:07,BOB,USD,binance
10.32000,18294.56000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
10.12000,38713.90000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
10.10000,626.83000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
10.00000,1600.00000,6,bid,2024-08-11 04:24:07,BOB,USD,binance
9.99000,100.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
9.90000,2966.10000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
9.50000,19980.40000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
9.10000,39895.76000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
9.00000,1183.05000,3,bid,2024-08-11 04:24:07,BOB,USD,binance
8.63000,95.63000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
8.50000,2000.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
8.38000,2000.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
8.20000,400.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
8.00000,1115.90000,3,bid,2024-08-11 04:24:07,BOB,USD,binance
7.80000,10754.85000,2,bid,2024-08-11 04:24:07,BOB,USD,binance
7.52000,14454.70000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
7.50000,199.95000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
7.30000,89.83000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
7.25000,4882.59000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
7.20000,3000.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
7.15000,7015.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
7.01000,251.57000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
7.00000,9285.72000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
6.97000,18457.12000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
6.96000,20000.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
6.90000,100.00000,1,bid,2024-08-11 04:24:07,BOB,USD,binance
10.90000,701.50000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
10.99000,92.16000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
11.00000,321.89000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
11.09000,99.80000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
11.10000,177.16000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
11.20000,116.76000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
11.36000,99.80000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
11.50000,390.29000,2,ask,2024-08-11 05:24:08,USD,BOB,binance
11.72000,20.93000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
11.80000,244.87000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
12.20000,212.66000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
12.30000,349.30000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
12.40000,574.59000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
12.50000,314.32000,2,ask,2024-08-11 05:24:08,USD,BOB,binance
12.80000,384.52000,2,ask,2024-08-11 05:24:08,USD,BOB,binance
12.85000,115.27000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
12.88000,65.64000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
12.91000,91.29000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
12.95000,178.56000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.00000,4548.00000,3,ask,2024-08-11 05:24:08,USD,BOB,binance
13.10000,680.49000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.16000,110.64000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.20000,1099.28000,2,ask,2024-08-11 05:24:08,USD,BOB,binance
13.30000,99.80000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.40000,7598.30000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.46000,11.88000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.48000,451.39000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.60000,100.79000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.68000,499.00000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.72000,215.47000,2,ask,2024-08-11 05:24:08,USD,BOB,binance
13.80000,2599.41000,4,ask,2024-08-11 05:24:08,USD,BOB,binance
13.81000,514.87000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.83000,558.21000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
13.85000,56.96000,1,ask,2024-08-11 05:24:08,USD,BOB,binance
10.80000,1013.05000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
10.75000,3950.98000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
10.72000,1292.30000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
10.51000,479.96000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
10.50000,1500.00000,2,bid,2024-08-11 05:24:08,BOB,USD,binance
10.40000,1284.52000,2,bid,2024-08-11 05:24:08,BOB,USD,binance
10.32000,18294.56000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
10.12000,38687.07000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
10.10000,626.83000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
10.00000,1600.00000,6,bid,2024-08-11 05:24:08,BOB,USD,binance
9.99000,100.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
9.90000,2966.10000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
9.50000,19985.05000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
9.10000,39895.76000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
9.00000,1183.05000,3,bid,2024-08-11 05:24:08,BOB,USD,binance
8.63000,95.63000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
8.50000,2000.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
8.38000,2000.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
8.20000,400.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
8.00000,1115.90000,3,bid,2024-08-11 05:24:08,BOB,USD,binance
7.80000,10754.85000,2,bid,2024-08-11 05:24:08,BOB,USD,binance
7.52000,14454.70000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
7.50000,199.95000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
7.30000,89.83000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
7.25000,4882.59000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
7.20000,3000.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
7.15000,7015.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
7.01000,251.57000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
7.00000,9285.72000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
6.97000,18457.12000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
6.96000,20000.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
6.90000,100.00000,1,bid,2024-08-11 05:24:08,BOB,USD,binance
10.89000,23.50000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
10.90000,802.40000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
10.95000,179.51000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
11.00000,321.89000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
11.10000,177.16000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
11.20000,116.76000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
11.36000,99.80000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
11.50000,484.89000,3,ask,2024-08-11 06:24:07,USD,BOB,binance
11.72000,20.93000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
11.80000,244.87000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
12.20000,212.66000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
12.30000,349.30000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
12.40000,574.59000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
12.50000,193.57000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
12.80000,384.52000,2,ask,2024-08-11 06:24:07,USD,BOB,binance
12.85000,115.27000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
12.88000,65.64000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
12.91000,91.29000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
12.95000,178.56000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.00000,4548.00000,3,ask,2024-08-11 06:24:07,USD,BOB,binance
13.10000,680.49000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.16000,110.64000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.20000,1099.28000,2,ask,2024-08-11 06:24:07,USD,BOB,binance
13.30000,99.80000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.40000,7598.30000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.46000,11.88000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.48000,451.39000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.60000,100.79000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.68000,499.00000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.72000,215.47000,2,ask,2024-08-11 06:24:07,USD,BOB,binance
13.80000,2599.41000,4,ask,2024-08-11 06:24:07,USD,BOB,binance
13.81000,514.87000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.83000,558.21000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
13.85000,56.96000,1,ask,2024-08-11 06:24:07,USD,BOB,binance
10.80000,1000.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.75000,837.20000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.70000,1185.50000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.51000,479.96000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.50000,1000.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.40000,1284.52000,2,bid,2024-08-11 06:24:07,BOB,USD,binance
10.32000,18294.56000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.12000,38633.53000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.10000,626.83000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.00000,1600.00000,6,bid,2024-08-11 06:24:07,BOB,USD,binance
9.99000,100.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
9.90000,2966.10000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
9.50000,19985.05000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
9.10000,39895.76000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
9.00000,1183.05000,3,bid,2024-08-11 06:24:07,BOB,USD,binance
8.63000,95.63000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
8.50000,2000.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
8.38000,2000.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
8.20000,400.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
8.00000,1115.90000,3,bid,2024-08-11 06:24:07,BOB,USD,binance
7.80000,10754.85000,2,bid,2024-08-11 06:24:07,BOB,USD,binance
7.52000,14454.70000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
7.50000,199.95000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
7.30000,89.83000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
7.25000,4882.59000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
7.20000,3000.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
7.15000,7015.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
7.01000,251.57000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
7.00000,9285.72000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
6.97000,18457.12000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
6.96000,20000.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
6.90000,100.00000,1,bid,2024-08-11 06:24:07,BOB,USD,binance
10.90000,802.40000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
10.95000,137.97000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
11.10000,177.16000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
11.20000,116.76000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
11.36000,99.80000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
11.50000,484.89000,3,ask,2024-08-11 07:24:08,USD,BOB,binance
11.72000,20.93000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
11.80000,244.87000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
12.20000,212.66000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
12.30000,349.30000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
12.40000,574.59000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
12.50000,193.57000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
12.80000,384.52000,2,ask,2024-08-11 07:24:08,USD,BOB,binance
12.85000,115.27000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
12.88000,65.64000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
12.91000,91.29000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
12.95000,178.56000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.00000,4548.00000,3,ask,2024-08-11 07:24:08,USD,BOB,binance
13.10000,680.49000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.16000,110.64000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.20000,1099.28000,2,ask,2024-08-11 07:24:08,USD,BOB,binance
13.30000,99.80000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.40000,7598.30000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.46000,11.88000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.48000,451.39000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.60000,100.79000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.68000,499.00000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.72000,215.47000,2,ask,2024-08-11 07:24:08,USD,BOB,binance
13.80000,2599.41000,4,ask,2024-08-11 07:24:08,USD,BOB,binance
13.81000,514.87000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.83000,558.21000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
13.85000,56.96000,1,ask,2024-08-11 07:24:08,USD,BOB,binance
10.76000,827.91000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.75000,100.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.70000,1160.19000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.51000,479.96000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.50000,1000.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.40000,1284.52000,2,bid,2024-08-11 07:24:08,BOB,USD,binance
10.32000,18294.56000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.12000,38633.53000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.10000,626.83000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.00000,1600.00000,6,bid,2024-08-11 07:24:08,BOB,USD,binance
9.99000,100.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
9.90000,2966.10000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
9.50000,19985.05000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
9.10000,39895.76000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
9.00000,1183.05000,3,bid,2024-08-11 07:24:08,BOB,USD,binance
8.63000,95.63000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
8.50000,2000.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
8.38000,2000.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
8.20000,400.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
8.00000,1115.90000,3,bid,2024-08-11 07:24:08,BOB,USD,binance
7.80000,10754.85000,2,bid,2024-08-11 07:24:08,BOB,USD,binance
7.52000,14454.70000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
7.50000,199.95000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
7.30000,89.83000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
7.25000,4882.59000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
7.20000,3000.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
7.15000,7015.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
7.01000,251.57000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
7.00000,9285.72000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
6.97000,18457.12000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
6.96000,20000.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
6.90000,100.00000,1,bid,2024-08-11 07:24:08,BOB,USD,binance
10.90000,802.40000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
10.94000,291.75000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
10.95000,137.97000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
11.09000,99.80000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
11.10000,177.16000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
11.20000,116.76000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
11.36000,99.80000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
11.50000,385.09000,2,ask,2024-08-11 08:24:08,USD,BOB,binance
11.72000,20.93000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
11.80000,244.87000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
12.20000,212.66000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
12.30000,349.30000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
12.40000,574.59000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
12.50000,193.57000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
12.80000,384.52000,2,ask,2024-08-11 08:24:08,USD,BOB,binance
12.85000,115.27000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
12.88000,65.64000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
12.91000,91.29000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
12.95000,178.56000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.00000,4747.60000,4,ask,2024-08-11 08:24:08,USD,BOB,binance
13.10000,680.49000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.16000,110.64000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.20000,1099.28000,2,ask,2024-08-11 08:24:08,USD,BOB,binance
13.30000,99.80000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.40000,7598.30000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.46000,11.88000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.48000,451.39000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.60000,100.79000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.68000,499.00000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.72000,215.47000,2,ask,2024-08-11 08:24:08,USD,BOB,binance
13.80000,2599.41000,4,ask,2024-08-11 08:24:08,USD,BOB,binance
13.81000,514.87000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.83000,558.21000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
13.85000,56.96000,1,ask,2024-08-11 08:24:08,USD,BOB,binance
10.76000,805.93000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
10.75000,100.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
10.70000,1160.19000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
10.51000,479.96000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
10.50000,1000.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
10.40000,1284.52000,2,bid,2024-08-11 08:24:08,BOB,USD,binance
10.32000,18294.56000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
10.12000,38633.53000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
10.10000,626.83000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
10.00000,1500.00000,5,bid,2024-08-11 08:24:08,BOB,USD,binance
9.99000,100.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
9.90000,2966.10000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
9.50000,19985.05000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
9.36000,18457.12000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
9.10000,39895.76000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
9.00000,1183.05000,3,bid,2024-08-11 08:24:08,BOB,USD,binance
8.63000,95.63000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
8.50000,2000.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
8.38000,2000.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
8.20000,400.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
8.00000,1115.90000,3,bid,2024-08-11 08:24:08,BOB,USD,binance
7.80000,10754.85000,2,bid,2024-08-11 08:24:08,BOB,USD,binance
7.52000,14454.70000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
7.50000,199.95000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
7.30000,89.83000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
7.25000,4882.59000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
7.20000,3000.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
7.15000,7015.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
7.01000,251.57000,1,bid,2024-08-11 08:24:08,BOB,USD,binance
