,cpi,ridge,lasso,ada,gbr,rf,et,set,min,max,w_avg,w_avg_best,forecast
2013-08-07,,6.223462092283101,5.256553614151516,4.9432534678436335,5.343888581119821,4.810296513147199,5.666211956067894,day,4.810296513147199,6.223462092283101,5.634001528397358,5.88374752240058,5.592275802142405
2013-08-08,,5.979535595360566,5.271091091279393,4.969565161410494,5.378120734772165,4.842719019793834,5.621846381408671,day,4.842719019793834,5.979535595360566,5.5470169788610715,5.743756370856677,5.640683276294675
2013-08-09,,6.151751640579386,5.262811206692685,4.808414725770094,5.25169529680924,4.743217395353679,5.572255734249094,day,4.743217395353679,6.151751640579386,5.559701202834128,5.822003768384754,5.697468650104088
2013-08-10,,6.1596749350194555,5.228176759726831,4.9432534678436335,5.127831263609681,4.762340980074524,5.599542041702433,day,4.762340980074524,6.1596749350194555,5.563548393525679,5.826359882683915,5.743689278595624
2013-08-11,,6.172904021951055,5.228291117138861,4.9432534678436335,5.127831263609681,4.762340980074524,5.606846646321856,day,4.762340980074524,6.172904021951055,5.569788405164863,5.835405041805435,5.7827088007188445
2013-08-12,,5.970190097049079,5.190057025032863,4.969565161410494,5.128616611271264,4.774629843145821,5.564864228531191,day,4.774629843145821,5.970190097049079,5.485545416758873,5.707584069266273,5.798332242079698
2013-08-13,,5.952336067628552,5.175638589250553,4.9432534678436335,5.166363406049738,4.6893203950563915,5.601609172432885,day,4.6893203950563915,5.952336067628552,5.479418485274251,5.704586517736125,5.81017869019884
2013-08-14,,6.004997335341004,5.1701136118545765,4.808414725770094,5.218172144128651,4.684093592468067,5.5830761933988775,day,4.684093592468067,6.004997335341004,5.485832009353597,5.727035462970614,5.824094307708996
2013-08-15,,5.951677613269157,5.170564457445708,4.808414725770094,5.251071073469826,4.725803183384485,5.549244413472155,day,4.725803183384485,5.951677613269157,5.467095420855873,5.689624124003899,5.832599861413006
2013-08-16,,5.8060803631314215,5.155655290728767,4.969565161410494,5.220801945482082,4.784630075729318,5.592475292163408,day,4.784630075729318,5.8060803631314215,5.437147827675747,5.619387503628664,5.830942392770407
2013-08-17,,5.6037728753406375,5.19597307646781,4.969565161410494,5.1751548456845935,4.7997047917048965,5.677099457572631,day,4.7997047917048965,5.677099457572631,5.377931305406083,5.54048249240065,5.81757947998042
2013-08-18,,5.589708529826574,5.198534034270063,4.969565161410494,5.1751548456845935,4.7997047917048965,5.677099457572631,day,4.7997047917048965,5.677099457572631,5.373060563129438,5.533422146766759,5.804919982749651
2013-08-19,,6.018383640421989,5.21200272581382,4.94051092615232,5.347799404130729,4.790578883053555,5.702960403883448,day,4.790578883053555,6.018383640421989,5.556979337041488,5.773800513191373,5.816154912100827
2013-08-20,,6.188905823685844,5.18057784469332,4.808414725770094,5.313356402022958,4.768248143791812,5.690469622920187,day,4.768248143791812,6.188905823685844,5.592805062637619,5.8560874281540345,5.834792457680078
2013-08-21,,5.978767268868127,5.1656034421716495,4.94051092615232,5.345347526798009,4.797736704087933,5.722722589484168,day,4.797736704087933,5.978767268868127,5.539511544784378,5.7482179186137525,5.8416484010699845
2013-08-22,,6.056622366480817,5.196142717453167,4.94051092615232,5.28717461654828,4.791509194867155,5.72138560084125,day,4.791509194867155,6.056622366480817,5.564612662917297,5.795980160528549,5.851419944952295
2013-08-23,,6.166995301025408,5.196871593531269,4.9432534678436335,5.301048651980198,4.805549093903591,5.718302802293832,day,4.805549093903591,6.166995301025408,5.608234554678155,5.854791721507189,5.865140612607648
2013-08-24,,6.476128343596902,5.264947854726471,4.9432534678436335,5.301048651980198,4.8002263659114925,5.757330315092207,day,4.8002263659114925,6.476128343596902,5.739227476972125,6.045203589435595,5.8905984347322
2013-08-25,,6.477121560609063,5.266717562883999,4.9432534678436335,5.301048651980198,4.813320213727469,5.757330315092207,day,4.813320213727469,6.477121560609063,5.740746106837859,6.046095893946172,5.9140593597672755
2013-08-26,,6.686437004176664,5.296726170203442,4.9432534678436335,5.241641101691281,4.815486147964185,5.709657043931773,day,4.815486147964185,6.686437004176664,5.806763022074033,6.1525564474881165,5.943766192244559
2013-08-27,,6.8793478551388585,5.319880540866565,4.9432534678436335,5.270177478887846,4.816015282228428,5.737881965147682,day,4.816015282228428,6.8793478551388585,5.890413953371476,6.2684835126093175,5.978417364944348
2013-08-28,,6.734263417057755,5.326097757230996,4.94051092615232,5.372036932931195,4.790824157240815,5.725194001774102,day,4.790824157240815,6.734263417057755,5.846027058889216,6.188281973113245,6.005411866805541
2013-08-29,,6.158237173766586,5.328873254720754,4.808414725770094,5.293578588978441,4.764854940238702,5.741681501129233,day,4.764854940238702,6.158237173766586,5.608463956824505,5.882781241232142,6.010681704976612
2013-08-30,,6.296708365723837,5.355301093478186,4.808414725770094,5.32776939886875,4.784340793007934,5.747099114331628,day,4.784340793007934,6.296708365723837,5.670284029371194,5.964123078806927,6.0202159270015185
2013-08-31,6.078309509011803,6.287726013692287,5.393328647659204,4.9432534678436335,5.308058918410572,4.798546741396706,5.730403212351222,day,4.798546741396706,6.287726013692287,5.683039332819349,5.962628425908505,6.028845284636705
2013-09-01,,6.554646920138383,6.284453074171796,7.120743034055721,6.800690136323746,7.1180617963742225,6.962636890256436,day,6.284453074171796,7.120743034055721,6.72459267217121,6.605943300981886,6.554646920138383
2013-09-02,,7.165274811404243,6.2841411181704725,7.120743034055721,6.981925624353396,7.133783141094758,6.977497721107954,day,6.2841411181704725,7.165274811404243,6.978361569380599,6.938714927906913,6.859960865771313
2013-09-03,,7.151636375914263,6.2749105371676865,7.120743034055721,6.9707202658502165,7.125046845959025,7.019274680384448,day,6.2749105371676865,7.151636375914263,6.977451715082856,6.940340994512281,6.957186035818963
2013-09-04,,7.16607901132639,6.295863312065144,7.120743034055721,6.9947230243932745,7.102843196504385,7.008842604163248,day,6.295863312065144,7.16607901132639,6.98540031971693,6.949645128135253,7.00940927969582
2013-09-05,,7.125751519014308,6.29480524464044,7.120743034055721,7.003385153580342,7.093544218706992,6.989242305294987,day,6.29480524464044,7.125751519014308,6.967220202884612,6.922620533581782,7.032677727559518
2013-09-06,,7.133201482283825,6.327840533750506,7.120743034055721,7.135901360483135,7.16736836716128,7.064820015651844,day,6.327840533750506,7.16736836716128,7.010106461547746,6.952907111868459,7.049431686680236
2013-09-07,,7.6063299563028695,6.324160758641063,7.120743034055721,7.148723434753153,7.183483700496896,7.008074796063633,day,6.324160758641063,7.6063299563028695,7.178035366126557,7.192345598053012,7.128988582340612
2013-09-08,,7.605175384804284,6.324982311548155,7.120743034055721,7.148723434753153,7.183483700496896,7.008074796063633,day,6.324982311548155,7.605175384804284,7.17772064024202,7.191889389656313,7.188511932648571
2013-09-09,,7.214852346349854,6.3281069414858635,7.120743034055721,7.0404014563975315,7.1897830060624255,7.11133569281589,day,6.3281069414858635,7.214852346349854,7.0381811776548595,7.00901702263511,7.191438645282046
2013-09-10,,7.305464775319616,6.35005835925224,7.120743034055721,7.091650003142516,7.227424978664214,7.141351418252674,day,6.35005835925224,7.305464775319616,7.089419717069063,7.070051888483123,7.202841258285804
2013-09-11,,6.789493622908405,6.352895871170081,7.120743034055721,7.071392374440902,7.237772176249404,7.206973946192709,day,6.352895871170081,7.237772176249404,6.9079154130272205,6.809664413687081,7.165264200524221
2013-09-12,,6.695690328235077,6.350851360789754,7.120743034055721,7.1224628319629195,7.284783818465368,7.166491210512658,day,6.350851360789754,7.284783818465368,6.875277705803192,6.748213357515184,7.1261330445001265
2013-09-13,,6.687717449670549,6.35810687298253,7.120743034055721,7.1224628319629195,7.316177823287618,7.133593651866705,day,6.35810687298253,7.316177823287618,6.869602728654392,6.736848729813192,7.092408767974774
2013-09-14,,6.688667423664878,6.290773594505662,7.120743034055721,7.131046495065469,7.355576094002985,7.196623885249974,day,6.290773594505662,7.355576094002985,6.875671386647211,6.7401199163697685,7.063570100524068
2013-09-15,,6.679620303634884,6.290637994560451,7.120743034055721,7.131046495065469,7.355576094002985,7.202581675343453,day,6.290637994560451,7.355576094002985,6.873356098953755,6.736763809552935,7.037973447398121
2013-09-16,,7.090408079870262,6.325529575376945,7.120743034055721,7.108840737091709,7.379506448225528,7.263995709110625,day,6.325529575376945,7.379506448225528,7.0407021560751,6.981051818726056,7.041250611927631
2013-09-17,,6.811006590290404,6.290390511444327,7.120743034055721,7.131460501781547,7.300457063908712,7.235705485493106,day,6.290390511444327,7.300457063908712,6.924333439541467,6.816091408183826,7.027706845948971
2013-09-18,,6.6599106299352115,6.262325799970759,7.120743034055721,7.1406811195310995,7.248374513452595,7.202649803122096,day,6.262325799970759,7.248374513452595,6.855935706012227,6.720448162302814,7.007273722837095
2013-09-19,,6.911206683714436,6.255162248451057,7.148685575694625,7.1468723901250755,7.296161217407829,7.118947133412101,day,6.255162248451057,7.296161217407829,6.94061961642449,6.832677050301853,7.002217562883271
2013-09-20,,6.44627761910866,6.268056848853693,7.120743034055721,7.053762732838977,7.230612165585901,7.142163181069639,day,6.268056848853693,7.230612165585901,6.7541972435510065,6.590818491637308,6.9744205656945395
2013-09-21,,6.764112039054628,6.27200310307771,7.120743034055721,7.135954322717797,7.200339730803022,7.145220807006127,day,6.27200310307771,7.200339730803022,6.881819301658196,6.763643489865432,6.964405873949782
2013-09-22,,6.757839161335571,6.271614331112703,7.120743034055721,7.1374530556999,7.20414772304112,7.137764125617037,day,6.271614331112703,7.20414772304112,6.878553077336331,6.758251195493788,6.955016477921864
2013-09-23,,6.769765445614177,6.288565663903793,7.120743034055721,7.074468812622417,7.219488249893901,7.141652799057458,day,6.288565663903793,7.219488249893901,6.879067159394719,6.769106784281104,6.946962085212833
2013-09-24,,7.030544887515283,6.286616449705116,7.120743034055721,7.152243912755163,7.225156151245379,7.217902947728117,day,6.286616449705116,7.225156151245379,6.9996760039433745,6.928989306011757,6.950444701975436
2013-09-25,,6.705923370341095,6.263874654156666,7.120743034055721,7.1752011331993755,7.224714760502463,7.237976037962984,day,6.263874654156666,7.237976037962984,6.8823457187295105,6.754714105921103,6.940663848710062
2013-09-26,,6.821470918055709,6.252326586610314,7.120743034055721,7.1752011331993755,7.215940649092492,7.176887952561767,day,6.252326586610314,7.215940649092492,6.9121465894358725,6.7987888826743506,6.936079505223357
2013-09-27,,7.045328118176991,6.248405336638294,7.120743034055721,7.150679483953235,7.152690799249267,7.124643372388643,day,6.248405336638294,7.152690799249267,6.977963355278859,6.905049607651335,6.940125750147565
2013-09-28,,6.9270459859527636,6.3422033540611045,7.120743034055721,7.1349649707989204,7.173172902033141,7.15033510820351,day,6.3422033540611045,7.173172902033141,6.9510680324613405,6.8669212511044195,6.939658615712037
2013-09-29,,6.934634249926354,6.341751227099959,7.120743034055721,7.1349649707989204,7.17698089427124,7.1576298869399055,day,6.341751227099959,7.17698089427124,6.955393489229877,6.8728104912879875,6.939485361719427
2013-09-30,7.120743034055721,7.058753923984237,6.362883548358648,7.120743034055721,7.164427601475494,7.116595570731402,7.114572217844962,day,6.362883548358648,7.164427601475494,6.996355712109778,6.93277695875143,6.9434609804615866
2013-10-01,,7.28484778063523,7.264717795203881,7.469421683885535,7.341719151966867,7.2295013849567145,7.057621621996491,day,7.057621621996491,7.469421683885535,7.265789415098239,7.221841997341027,7.28484778063523
2013-10-02,,7.7142370746025,7.289261275487161,7.501542257865523,7.493346982456105,7.344722383863118,7.297189930005102,day,7.289261275487161,7.7142370746025,7.50260571841494,7.520276403899889,7.499542427618865
2013-10-03,,7.692368890483936,7.288275261214238,7.501542257865523,7.454105197283388,7.353252984400456,7.270163123515566,day,7.270163123515566,7.692368890483936,7.485087555370608,7.501284979423982,7.563817915240556
2013-10-04,,7.714563513476434,7.2896674769529355,7.469421683885535,7.463692263237908,7.328406669797522,7.263572990549689,day,7.263572990549689,7.714563513476434,7.488210791837559,7.5118139956986765,7.601504314799525
2013-10-05,,7.667533703516291,7.266532563480775,7.501542257865523,7.444084031042317,7.366706456042795,7.331412535321559,day,7.266532563480775,7.667533703516291,7.483439982105675,7.49940442025068,7.614710192542878
2013-10-06,,7.682074768266705,7.266564568529374,7.501542257865523,7.4702366692217055,7.366706456042795,7.329754340938843,day,7.266564568529374,7.682074768266705,7.491887687946902,7.506814834492093,7.625937621830182
2013-10-07,,7.248630121734483,7.265707808632025,7.501542257865523,7.461365022054127,7.358142935287708,7.345236958975586,day,7.248630121734483,7.501542257865523,7.331717081719569,7.277137037476253,7.57203655038794
2013-10-08,,7.729581195112175,7.262369228700127,7.501542257865523,7.4682078880408636,7.391564531170697,7.3770293904431155,day,7.262369228700127,7.729581195112175,7.518876091841759,7.543825622732731,7.591729630978469
2013-10-09,,7.535191840021286,7.284217428975957,7.501542257865523,7.4572934495700025,7.354181199282543,7.350482825764487,day,7.284217428975957,7.535191840021286,7.440948125765845,7.436620807436171,7.585447654205449
2013-10-10,,7.418122610260662,7.279916435819931,7.501542257865523,7.323005706690013,7.39152895080407,7.395791430096469,day,7.279916435819931,7.501542257865523,7.390394814671752,7.384433985812884,7.56871514981097
2013-10-11,,7.5660698801807715,7.26909675954246,7.501542257865523,7.445898867871379,7.384490880654629,7.285736146918234,day,7.26909675954246,7.5660698801807715,7.439369669704025,7.433409199854722,7.568474670753679
2013-10-12,,7.6496020722517475,7.268784065511716,7.501542257865523,7.461426226076398,7.388298872892728,7.2650780387816996,day,7.2650780387816996,7.6496020722517475,7.468918946155807,7.472990853059821,7.575235287545184
2013-10-13,,7.656767624243361,7.268471371480972,7.501542257865523,7.461426226076398,7.388298872892728,7.2647568330419,day,7.2647568330419,7.656767624243361,7.471481169799726,7.47670490391489,7.581507005752737
2013-10-14,,7.818856261579832,7.256575218189849,7.501542257865523,7.450598026102781,7.426298790642189,7.270350184639698,day,7.256575218189849,7.818856261579832,7.532309445737539,7.563080963567899,7.598460524026101
2013-10-15,,7.937467288157542,7.260708653540896,7.501542257865523,7.444243405984262,7.393825406635101,7.277090759459304,day,7.260708653540896,7.937467288157542,7.57512576577185,7.629566227329248,7.621060974968198
2013-10-16,,8.02009910393353,7.285006825096099,7.469421683885535,7.437551747430768,7.381493144561273,7.199761521029591,day,7.199761521029591,8.02009910393353,7.590029341036467,7.658929769847303,7.646000858028531
2013-10-17,,7.964116731091072,7.294800464251372,7.501542257865523,7.446756868788894,7.432087595270596,7.312084069124637,day,7.294800464251372,7.964116731091072,7.598999402295484,7.659882264579865,7.6647135564439735
2013-10-18,,8.008403581954708,7.295200668905165,7.501542257865523,7.535505731086134,7.4104324459258315,7.300179710075948,day,7.295200668905165,8.008403581954708,7.623210413468949,7.680734864090571,7.6838074467501265
2013-10-19,,7.988119169135074,7.29598583884861,7.501542257865523,7.535505731086134,7.423723938426127,7.300179710075948,day,7.29598583884861,7.988119169135074,7.616697250041545,7.669964987807401,7.69982385319144
2013-10-20,,7.986347758342853,7.296771008792055,7.501542257865523,7.535505731086134,7.423723938426127,7.309317828566432,day,7.296771008792055,7.986347758342853,7.617783495890951,7.671539546818039,7.714150048449009
2013-10-21,,7.805854379578076,7.285083954529175,7.501542257865523,7.514292661701264,7.469338552525402,7.385257057516271,day,7.285083954529175,7.805854379578076,7.563101584126935,7.591637352750666,7.718516921359917
2013-10-22,,8.038332032871269,7.293706582682757,7.501542257865523,7.479943132982647,7.403886786465588,7.270767503998976,day,7.270767503998976,8.038332032871269,7.621324762300872,7.6889278821063005,7.733053971883161
2013-10-23,,7.977905810803998,7.245835776789802,7.469421683885535,7.2902780933399365,7.316209512362768,7.254582985867061,day,7.245835776789802,7.977905810803998,7.555417833531787,7.642512220513244,7.743699704010154
2013-10-24,,7.736457088311495,7.245534489138009,7.469421683885535,7.19946333891968,7.329165051800115,7.213966428363505,day,7.19946333891968,7.736457088311495,7.447678460445122,7.501833389720667,7.743397928356043
2013-10-25,,7.76878860149954,7.218229804887884,7.469421683885535,7.0946886099838435,7.3398860038174725,7.2288714225540245,day,7.0946886099838435,7.76878860149954,7.4459370891855094,7.517607321073201,7.744413555281783
2013-10-26,,7.541520803065712,7.217378444611104,7.469421683885535,7.077169098879394,7.334283253085138,7.275315899981937,day,7.077169098879394,7.541520803065712,7.367039715993631,7.407041245891943,7.736609987888857
2013-10-27,,7.547563089689266,7.216527084334322,7.469421683885535,7.077169098879394,7.335620241728055,7.275315899981937,day,7.077169098879394,7.547563089689266,7.369259134699258,7.41012472564845,7.729608250918502
2013-10-28,,7.329209165836619,7.238842642578298,7.501542257865523,7.2918015012437865,7.3895669446056695,7.255796347239665,day,7.238842642578298,7.501542257865523,7.322460998248829,7.291925992523948,7.715308283594148
2013-10-29,,7.624201424598427,7.228151288064045,7.501542257865523,7.237393347065877,7.391088438613255,7.211863369586081,day,7.211863369586081,7.624201424598427,7.4159169274982935,7.437300727468679,7.71216666776671
2013-10-30,,7.566760557939793,7.2427227742030915,7.501542257865523,7.307426429554601,7.394758316997972,7.255382218342148,day,7.2427227742030915,7.566760557939793,7.413569555328927,7.420584073418473,7.707319797439146
2013-10-31,7.501542257865523,7.081407738629945,7.247336210082507,7.501542257865523,7.3893480068104545,7.323681804906902,7.157456572701055,day,7.081407738629945,7.501542257865523,7.221841147147736,7.134626317214596,7.6871290858646555
2013-11-01,,7.267017281468096,7.5541691560683155,7.4831876441626735,7.342565769056859,7.27348633163457,7.072073311103595,day,7.072073311103595,7.5541691560683155,7.306758973886484,7.274408100393948,7.267017281468096
2013-11-02,,7.14403196426117,7.527177216974569,7.501542257865523,7.340084689523852,7.300096561338733,7.011194926424211,day,7.011194926424211,7.527177216974569,7.24999994232981,7.186908937275739,7.205524622864633
2013-11-03,,7.128261705635668,7.524887581088658,7.501542257865523,7.340084689523852,7.300417767078532,7.010873720684412,day,7.010873720684412,7.524887581088658,7.243784404501389,7.17786714251025,7.179770317121644
2013-11-04,,7.5301222498038545,7.580515241504643,7.469421683885535,7.312111530833491,7.285699921239343,6.957816833308073,day,6.957816833308073,7.580515241504643,7.383164240357328,7.391837100245432,7.267358300292197
2013-11-05,,7.439954519360491,7.519928445029631,7.469421683885535,7.3084099420896615,7.282705928170333,7.037167822612816,day,7.037167822612816,7.519928445029631,7.354736402713309,7.351613389300489,7.301877544105855
2013-11-06,,7.273459926960071,7.501296057924879,7.120743034055721,7.131224519285641,7.336171941595472,6.965499970900838,day,6.965499970900838,7.501296057924879,7.218907362195222,7.239561841234259,7.297141274581558
2013-11-07,,7.12824172056891,7.469483337482494,6.485892268230131,7.098175730396219,7.248728858085663,7.03534173007302,day,6.485892268230131,7.469483337482494,7.090624151024262,7.173020465069483,7.273012766865466
2013-11-08,,7.25150520682792,7.444825229602508,7.120743034055721,7.307586905899414,7.280402858305974,7.079134861044456,day,7.079134861044456,7.444825229602508,7.24186611745068,7.2458123816526925,7.270324321860772
2013-11-09,,7.435526022674906,7.601999296924712,7.183613752743256,7.320983449900364,7.261285746504623,7.070062995990849,day,7.070062995990849,7.601999296924712,7.338057703102167,7.3743259438113595,7.288680066395677
2013-11-10,,7.429225099122865,7.600572268447092,7.183613752743256,7.320983449900364,7.261285746504623,7.06840480160813,day,7.06840480160813,7.600572268447092,7.33522036883694,7.370213108548563,7.302734569668395
2013-11-11,,7.632039108654428,7.599143666566219,7.120743034055721,7.295906319853986,7.275558754135375,7.122247810617759,day,7.120743034055721,7.632039108654428,7.410680099945164,7.493159030304938,7.332671345939852
2013-11-12,,7.478607842171272,7.625640855396735,7.120743034055721,7.297020606767797,7.282193089460247,7.096096316051187,day,7.096096316051187,7.625640855396735,7.353263143087647,7.409061492504255,7.344832720625804
2013-11-13,,7.087957353162485,7.602670743995851,7.120743034055721,7.326924778107224,7.328388534825557,6.987558156428344,day,6.987558156428344,7.602670743995851,7.192446816140283,7.165804790142969,7.32507307697478
2013-11-14,,6.845109515681283,7.602234497083856,7.120743034055721,7.353894163483337,7.236825374883964,6.8992110755900224,day,6.845109515681283,7.602234497083856,7.0834406399915055,7.011963590801129,7.290789965453816
2013-11-15,,6.625626501386151,7.575363450554093,7.120743034055721,7.156486144739946,7.32605635038614,6.878575026419266,day,6.625626501386151,7.575363450554093,6.975407029531962,6.882938980418479,7.246445734515971
2013-11-16,,6.4810454323779325,7.601599180676271,7.120743034055721,7.222842135496097,7.342659625092331,6.9187432789638805,day,6.4810454323779325,7.601599180676271,6.94211956367924,6.820760178827419,7.198608215632344
2013-11-17,,6.470906494289291,7.602317829633227,7.120743034055721,7.222842135496097,7.342659625092331,6.9644513223498015,day,6.470906494289291,7.602317829633227,6.946630884296222,6.827299527660127,7.155802232023929
2013-11-18,,6.186837197440192,7.587117993140781,7.183613752743256,7.233111310183846,7.35430794862949,6.952990467721386,day,6.186837197440192,7.587117993140781,6.84613887622495,6.668214446947595,7.1019708412137215
2013-11-19,,6.3206646784100275,7.5518675371235435,7.183613752743256,7.2267358777246065,7.309758609010978,7.075948571319102,day,6.3206646784100275,7.5518675371235435,6.90908876808206,6.765095269804894,7.060849464224053
2013-11-20,,5.896223768305431,7.480531443247219,7.183613752743256,7.154946207147043,7.268311734442852,6.907432324202758,day,5.896223768305431,7.480531443247219,6.69923103006077,6.47831307005127,7.002618179428123
2013-11-21,,6.089602512352377,7.481106349320925,7.335722819593782,6.897547521501712,7.216675532638848,6.910598050666048,day,6.089602512352377,7.481106349320925,6.752644744284655,6.583434337301606,6.9591412429007065
2013-11-22,,5.904695969522873,7.481717285130715,7.469421683885535,6.833865146454424,7.146899391410355,6.8769439032238155,day,5.904695969522873,7.481717285130715,6.680239171038816,6.47520814886283,6.9112119122926226
2013-11-23,,6.088468041128825,7.50402135816665,7.469421683885535,7.053678486580108,7.315494185539039,6.939993478166955,day,6.088468041128825,7.50402135816665,6.8025932919703385,6.595073562213457,6.875440439633327
2013-11-24,,6.094330426272682,7.503158512681828,7.469421683885535,7.053678486580108,7.315494185539039,6.939993478166955,day,6.094330426272682,7.503158512681828,6.804652037715099,6.59805780069391,6.842894189076634
2013-11-25,,6.135644816940372,7.455961830155488,7.183613752743256,6.873724533567819,7.139293726947203,6.8376671052173155,day,6.135644816940372,7.455961830155488,6.72754694219114,6.5842463271668645,6.814604214191183
2013-11-26,,6.271888559358716,7.483295997941415,7.469421683885535,7.145196772800135,7.273524514131431,7.064048231149551,day,6.271888559358716,7.483295997941415,6.898857513913248,6.721889205880299,6.793730535159165
2013-11-27,,6.496275841784912,7.496914610315418,7.183613752743256,6.960820003438987,7.277278248452165,7.07484704681666,day,6.496275841784912,7.496914610315418,6.9303551713274745,6.8483293279811726,6.782713694663823
2013-11-28,,6.08147759529489,7.485557899919664,7.183613752743256,6.971159477778403,7.22881561390814,6.937611574146899,day,6.08147759529489,7.485557899919664,6.7480217872601305,6.586962834100083,6.757669548257788
2013-11-29,,5.982288283258269,7.482039891534119,7.183613752743256,6.904993564451782,7.200057457877692,6.885473725426941,day,5.982288283258269,7.482039891534119,6.690913547009349,6.519289263910931,6.730932263257805
2013-11-30,6.962180746561897,6.206571413112924,7.48106668933293,7.469421683885535,6.837475618065585,7.202242537554957,6.865283704616507,day,6.206571413112924,7.48106668933293,6.7945384155762225,6.634689487904738,6.713453568252976
2013-12-01,,6.130267037483453,7.01143283225835,6.485892268230131,6.720463178395791,7.160895730393175,6.706753644778047,day,6.130267037483453,7.160895730393175,6.542889278080767,6.457665041089639,6.130267037483453
2013-12-02,,5.715655177481916,6.98729349823803,6.485892268230131,6.539063989906722,6.9586446927755325,6.572518280628202,day,5.715655177481916,6.98729349823803,6.324321679743849,6.194597117288638,5.922961107482685
2013-12-03,,5.89453577759757,6.989438006678867,6.485892268230131,6.574991385528903,7.020720830713077,6.587048712824505,day,5.89453577759757,7.020720830713077,6.402569118019332,6.295172245602021,5.913485997520979
2013-12-04,,6.01601093431794,6.993538820337924,6.375074895146794,6.653137609731914,7.05829154565047,6.532892220703288,day,6.01601093431794,7.05829154565047,6.438564346801562,6.347397232765035,5.939117231720219
2013-12-05,,5.767471599271545,6.995648408431357,6.485892268230131,6.500247198188155,7.029935557241332,6.575196664794952,day,5.767471599271545,7.029935557241332,6.345189309862124,6.22489469800542,5.904788105230485
2013-12-06,,6.046994482775528,6.960267849559264,6.485892268230131,6.566756665114881,7.01002037704322,6.592805254931194,day,6.046994482775528,7.01002037704322,6.4544140881393455,6.372915819678843,5.928489168154659
2013-12-07,,6.0350115449147195,6.960834926663148,6.485892268230131,6.819770225843298,6.978659718670444,6.540923690196078,day,6.0350115449147195,6.978659718670444,6.470860932088393,6.353116265446219,5.943706650548953
2013-12-08,,6.044809568585563,6.9606561099792135,6.485892268230131,6.819770225843298,6.981794711274386,6.540923690196078,day,6.044809568585563,6.981794711274386,6.47469391192189,6.358358920485131,5.956344515303529
2013-12-09,,5.897608632191324,6.98260363637628,6.430483581688462,6.540821632411218,6.91265514613763,6.53034461899633,day,5.897608632191324,6.98260363637628,6.374505563769175,6.280739199454242,5.949818306068839
2013-12-10,,6.233323042668204,6.957814938989722,6.485892268230131,6.689960091425635,6.934978693858592,6.567012967898425,day,6.233323042668204,6.957814938989722,6.529247985387894,6.466115874876423,5.978168779728776
2013-12-11,,6.2791805329833625,6.951493628043403,6.485892268230131,6.441042956550369,6.8155023179293694,6.471161312833413,day,6.2791805329833625,6.951493628043403,6.488272308788781,6.464681965001535,6.005533484570102
2013-12-12,,6.310353381130183,6.951436938443351,6.485892268230131,6.703667035544862,7.006114591506024,6.564081695836697,day,6.310353381130183,7.006114591506024,6.563119691575099,6.505568734807626,6.030935142616776
2013-12-13,,6.268412290365788,6.912874320792014,6.485892268230131,6.691776203733164,6.9568877475961495,6.540400833640621,day,6.268412290365788,6.9568877475961495,6.5330122382901035,6.469046285548215,6.049202615520546
2013-12-14,,6.495713737039626,6.903314824572623,6.485892268230131,6.8060877325654205,6.9887253435714785,6.568673116521193,day,6.485892268230131,6.9887253435714785,6.63799733422339,6.596910737536386,6.081096267057623
2013-12-15,,6.504086950851567,6.903035710582993,6.485892268230131,6.8060877325654205,6.9887253435714785,6.567336127878276,day,6.485892268230131,6.9887253435714785,6.640831311489492,6.60101870668787,6.109295645977219
2013-12-16,,6.270184399565904,6.886838111143962,6.485892268230131,6.426310285679365,6.832801683676828,6.4405360475383135,day,6.270184399565904,6.886838111143962,6.4697592896615195,6.438840778204625,6.119351193076512
2013-12-17,,6.475068038340412,6.893242311610226,6.485892268230131,6.42863374767001,6.894945359426431,6.49306717287168,day,6.42863374767001,6.894945359426431,6.560783752628562,6.564142415195485,6.140275713386153
2013-12-18,,6.7108306311750265,6.883484718134283,6.485892268230131,6.400000029957615,6.851626732715588,6.496463560150679,day,6.400000029957615,6.883484718134283,6.641020077798531,6.6900725468784845,6.171973208818868
2013-12-19,,6.628081841611373,6.855265445589731,6.485892268230131,6.529304947852895,6.892842830471551,6.52508602235952,day,6.485892268230131,6.892842830471551,6.630791125454465,6.647219951896922,6.195978926334264
2013-12-20,,6.695885966395119,6.849461115155814,6.485892268230131,6.50093869596216,6.923109406661257,6.497914418385254,day,6.485892268230131,6.923109406661257,6.648791070087034,6.675529954779964,6.220974278337306
2013-12-21,,6.5853264488799805,6.878977854763393,6.485892268230131,6.50093869596216,6.876833241464443,6.549201679111059,day,6.485892268230131,6.878977854763393,6.617795592413327,6.63522701088273,6.238324381696481
2013-12-22,,6.591812169529912,6.879457264974112,6.485892268230131,6.50093869596216,6.876833241464443,6.55289350547276,day,6.485892268230131,6.879457264974112,6.6209335851339945,6.639775663212539,6.254392008416182
2013-12-23,,6.954976021988409,6.883491734968613,6.485892268230131,6.553745448527666,6.962294830926818,6.567515265003551,day,6.485892268230131,6.962294830926818,6.771719345914812,6.8400397364842975,6.284852182919322
2013-12-24,,6.6386699567530805,6.878349226153065,6.485892268230131,6.564099630298484,6.9490458096000305,6.538212579064406,day,6.485892268230131,6.9490458096000305,6.648603656835476,6.660988698956187,6.299594590162396
